4772,11,AFRICAN SEA,MEL WITHERSPOON
4773,16,AFRICAN SEABISCUIT,LIZA AFFLECK
4774,16,AFRICAN SEARCHERS,JODIE WITHERSPOON
4775,2,AFRICAN SEATTLE,JUDI TAYLOR
4776,4,AFRICAN SECRET,GINA BIRCH
4777,8,AFRICAN SECRETARY,GREGORY DREYFUSS
4778,4,AFRICAN SECRETS,MARY RICKMAN
4779,8,AFRICAN SENSE,HALLE OLIVIER
4780,4,AFRICAN SENSIBILITY,CATE HAWKE
4781,14,AFRICAN SEVEN,WALTER TORN
4782,9,AFRICAN SHAKESPEARE,SEAN JACKMAN
4783,9,AFRICAN SHANE,JACK THURMAN
4784,10,AFRICAN SHANGHAI,SALMA DEGENERES
4785,4,AFRICAN SHAWSHANK,LANA HANNAH
4786,4,AFRICAN SHEPHERD,CHARLTON WALKEN
4787,13,AFRICAN SHINING,MATTHEW LEIGH
4788,5,AFRICAN SHIP,DEBBIE WASHINGTON
4789,15,AFRICAN SHOCK,DAN NEWMAN
4790,15,AFRICAN SHOOTIST,REESE SANDLER
4791,12,AFRICAN SHOW,ROBIN FOSTER
4792,2,AFRICAN SHREK,JESSICA DICAPRIO
4793,1,AFRICAN SHRUNK,RITA DAMON
4794,4,AFRICAN SIDE,LENA SILVERSTONE
4795,13,AFRICAN SIEGE,ADAM HUDSON
4796,9,AFRICAN SIERRA,JODIE NOLTE
4797,4,AFRICAN SILENCE,ELIZABETH MCQUEEN
4798,10,AFRICAN SILVERADO,HARRISON HESTON
4799,6,AFRICAN SIMON,CAMERON WAHLBERG
4800,3,AFRICAN SINNERS,CHARLES CAMPBELL
4801,5,AFRICAN SISTER,PARKER DICAPRIO
4802,12,AFRICAN SKY,WILL TAUTOU
4803,3,AFRICAN SLACKER,PENELOPE CRONYN
4804,14,AFRICAN SLEEPING,HUMPHREY WAYNE
4805,10,AFRICAN SLEEPLESS,SIDNEY ASTAIRE
4806,14,AFRICAN SLEEPY,SPENCER HOPE
4807,16,AFRICAN SLEUTH,HUGH WEAVER
4808,5,AFRICAN SLING,CHRIS BRANAGH
4809,9,AFRICAN SLIPPER,MICHELLE HUNT
4810,12,AFRICAN SLUMS,LIAM BALE
4811,4,AFRICAN SMILE,DENZEL MINELLI
4812,11,AFRICAN SMOKING,HARRISON CRUZ
4813,1,AFRICAN SMOOCHY,JACK GRANT
4814,16,AFRICAN SNATCH,KATE WITHERSPOON
4815,4,AFRICAN SNATCHERS,WOODY MCCONAUGHEY
4816,10,AFRICAN SNOWMAN,JAMES HAWKE
4817,5,AFRICAN SOLDIERS,SIDNEY CROWE
4818,16,AFRICAN SOMETHING,HILARY DICAPRIO
4819,7,AFRICAN SONG,RIP HAWKE
4820,15,AFRICAN SONS,GROUCHO DUNST
4821,12,AFRICAN SORORITY,WHOOPI POITIER
4822,14,AFRICAN SOUP,MERYL SORVINO
4823,12,AFRICAN SOUTH,DARYL HANNAH
4824,16,AFRICAN SPARTACUS,BELA DAFOE
4825,8,AFRICAN SPEAKEASY,JANE BLOOM
4826,7,AFRICAN SPEED,GLENN PENN
4827,15,AFRICAN SPICE,NICK NOLTE
4828,9,AFRICAN SPIKING,LENA BRANDO
4829,7,AFRICAN SPINAL,LANA COOPER
4830,10,AFRICAN SPIRIT,ROCK HAYEK
4831,10,AFRICAN SPIRITED,KIRK NORTON
4832,14,AFRICAN SPLASH,BRUCE WEAVER
4833,13,AFRICAN SPLENDOR,LISA BALE
4834,12,AFRICAN SPOILERS,ADRIEN BULLOCK
4835,2,AFRICAN SPY,GREGORY CRAWFORD
4836,12,AFRICAN SQUAD,GENE SMITH
4837,12,AFRICAN STAGE,GLENN MARTIN
4838,6,AFRICAN STAGECOACH,SIDNEY WEST
4839,13,AFRICAN STALLION,ORLANDO BERRY
4840,12,AFRICAN STAMPEDE,JULIETTE HOPPER
4841,11,AFRICAN STAR,KIRK BOLGER
4842,7,AFRICAN STATE,SYLVESTER CAINE
4843,9,AFRICAN STEEL,ANNE DUKAKIS
4844,2,AFRICAN STEERS,JESSICA AFFLECK
4845,4,AFRICAN STEPMOM,GENE JOHANSSON
4846,8,AFRICAN STING,PEARL DENCH
4847,6,AFRICAN STOCK,GLENN MCDORMAND
4848,6,AFRICAN STONE,LAUREN THURMAN
4849,14,AFRICAN STORM,RITA HAWKE
4850,3,AFRICAN STORY,BRAD HOPE
4851,2,AFRICAN STRAIGHT,SISSY MCGREGOR
4852,2,AFRICAN STRANGELOVE,ORLANDO WRAY
4853,12,AFRICAN STRANGER,WILL MCKELLEN
4854,2,AFRICAN STRANGERS,MIRA TAYLOR
4855,9,AFRICAN STREAK,JACK DOUGLAS
4856,5,AFRICAN STREETCAR,DENZEL SPACEK
4857,5,AFRICAN STRICTLY,SALLY SINATRA
4858,3,AFRICAN SUBMARINE,OLYMPIA WASHINGTON
4859,8,AFRICAN SUGAR,MEL FINNEY
4860,3,AFRICAN SUICIDES,BRUCE POSEY
4861,3,AFRICAN SUIT,MARY MINELLI
4862,4,AFRICAN SUMMER,DENNIS BULLOCK
4863,4,AFRICAN SUN,HARVEY GARCIA
4864,13,AFRICAN SUNDANCE,SUSAN WATSON
4865,5,AFRICAN SUNRISE,SPENCER DAY-LEWIS
4866,4,AFRICAN SUNSET,SYLVESTER TYLER
4867,5,AFRICAN SUPER,SALLY JACKMAN
4868,15,AFRICAN SUPERFLY,JACK ROBBINS
4869,15,AFRICAN SUSPECTS,SALLY JACKMAN
4870,16,AFRICAN SWARM,CLARK DAFOE
4871,3,AFRICAN SWEDEN,SALMA ROBERTS
4872,13,AFRICAN SWEET,LIZA TRACY
4873,12,AFRICAN SWEETHEARTS,WHOOPI DUKAKIS
4874,1,AFRICAN TADPOLE,CUBA HUNT
4875,14,AFRICAN TALENTED,GINA DEGENERES
4876,16,AFRICAN TARZAN,MEL DENIRO
4877,16,AFRICAN TAXI,DORIS BRANDO
4878,13,AFRICAN TEEN,SIGOURNEY JACKMAN
4879,8,AFRICAN TELEGRAPH,VAL NORTON
4880,13,AFRICAN TELEMARK,JEREMY HUNT
4881,16,AFRICAN TEMPLE,RICHARD KAHN
4882,1,AFRICAN TENENBAUMS,DUSTIN GABLE
4883,14,AFRICAN TEQUILA,JON REYNOLDS
4884,4,AFRICAN TERMINATOR,RIP ZELLWEGER
4885,6,AFRICAN TEXAS,SHIRLEY HAWN
4886,7,AFRICAN THEORY,STEVE JOVOVICH
4887,6,AFRICAN THIEF,MADELINE CROWE
4888,9,AFRICAN THIN,GWYNETH DENIRO
4889,3,AFRICAN TIES,SIGOURNEY COOPER
4890,7,AFRICAN TIGHTS,VIVIEN NICHOLSON
4891,12,AFRICAN TIMBERLAND,WILL THURMAN
4892,15,AFRICAN TITANIC,GREGORY HANNAH
4893,2,AFRICAN TITANS,ALAN KEATON
4894,6,AFRICAN TOMATOES,CHEVY REYNOLDS
4895,13,AFRICAN TOMORROW,CHARLIZE COSTNER
4896,4,AFRICAN TOOTSIE,KATE COOPER
4897,6,AFRICAN TORQUE,ALBERT MOSTEL
4898,8,AFRICAN TOURIST,JON DUNST
4899,8,AFRICAN TOWERS,ROBIN CAMPBELL
4900,2,AFRICAN TOWN,ORLANDO DAMON
4901,15,AFRICAN TRACY,HUGH CRAWFORD
4902,1,AFRICAN TRADING,ROCK PECK
4903,1,AFRICAN TRAFFIC,GEOFFREY TANDY
4904,10,AFRICAN TRAIN,DREW RYAN
4905,1,AFRICAN TRAINSPOTTING,RUBY JOHANSSON
4906,1,AFRICAN TRAMP,WINONA MCCONAUGHEY
4907,10,AFRICAN TRANSLATION,ANTHONY BIRCH
4908,8,AFRICAN TRAP,GOLDIE CRUISE
4909,14,AFRICAN TREASURE,JEREMY FOSTER
4910,12,AFRICAN TREATMENT,HARRISON SINATRA
4911,7,AFRICAN TRIP,MORGAN MINELLI
4912,12,AFRICAN TROJAN,RUBY NICHOLSON
4913,5,AFRICAN TROOPERS,CUBA LOREN
4914,5,AFRICAN TROUBLE,ELLEN DEAN
4915,10,AFRICAN TRUMAN,SALLY BERRY
4916,2,AFRICAN TURN,CAMERON BERGMAN
4917,10,AFRICAN TUXEDO,SALLY DAVIS
4918,7,AFRICAN TWISTED,KIM FIENNES
4919,9,AFRICAN TYCOON,CHARLIZE DEAN
4920,14,AFRICAN UNBREAKABLE,KIM MALDEN
4921,3,AFRICAN UNCUT,GARY NICHOLSON
4922,8,AFRICAN UNDEFEATED,WILLIAM BIRCH
4923,5,AFRICAN UNFAITHFUL,GLENN WEAVER
4924,12,AFRICAN UNFORGIVEN,JOHNNY BLOOM
4925,6,AFRICAN UNITED,ANNETTE PALTROW
4926,3,AFRICAN UNTOUCHABLES,GINA KILMER
4927,4,AFRICAN UPRISING,SPENCER DENCH
4928,4,AFRICAN UPTOWN,HALLE SINATRA
4929,14,AFRICAN USUAL,ALBERT GUINESS
4930,13,AFRICAN VACATION,LISA MOORE
4931,8,AFRICAN VALENTINE,KATE POITIER
4932,11,AFRICAN VALLEY,LAUREN HOPE
4933,16,AFRICAN VAMPIRE,TOM TORN
4934,5,AFRICAN VANILLA,WILLEM DIETRICH
4935,3,AFRICAN VANISHED,SUSAN GARCIA
4936,13,AFRICAN VANISHING,EDWARD NOLTE
4937,11,AFRICAN VARSITY,STEVE BRIDGES
4938,7,AFRICAN VELVET,JODIE MARX
4939,15,AFRICAN VERTIGO,DEBBIE CRUISE
4940,3,AFRICAN VICTORY,CHARLTON MOORE
4941,10,AFRICAN VIDEOTAPE,ANDY DERN
4942,5,AFRICAN VIETNAM,MARISA DIETRICH
4943,13,AFRICAN VILLAIN,SOPHIA TYLER
4944,3,AFRICAN VIRGIN,ALBERT CAINE
4945,3,AFRICAN VIRGINIAN,CHARLTON COOPER
4946,12,AFRICAN VIRTUAL,SANDRA RYDER
4947,5,AFRICAN VISION,NEVE TOMEI
4948,4,AFRICAN VOICE,CHRISTOPHER SWANK
4949,15,AFRICAN VOLCANO,KATHARINE DUNST
4950,8,AFRICAN VOLUME,NEVE TAYLOR
4951,4,AFRICAN VOYAGE,ORLANDO TRACY
4952,9,AFRICAN WAGON,ELVIS TOMEI
4953,9,AFRICAN WAIT,DARYL AFFLECK
4954,2,AFRICAN WAKE,LIAM BALE
4955,4,AFRICAN WALLS,CHRISTIAN HOPPER
4956,15,AFRICAN WANDA,ETHAN DUKAKIS
4957,1,AFRICAN WAR,RENEE WASHINGTON
4958,11,AFRICAN WARDROBE,LENA POSEY
4959,3,AFRICAN WARLOCK,NICOLAS LUGOSI
4960,2,AFRICAN WARS,DANIEL HUSTON
4961,11,AFRICAN WASH,KIRK GOLDBERG
4962,13,AFRICAN WASTELAND,SEAN BULLOCK
4963,4,AFRICAN WATCH,ROSIE BRODY
4964,9,AFRICAN WATERFRONT,SISSY CRAWFORD
4965,16,AFRICAN WATERSHIP,MADELINE BASINGER
4966,8,AFRICAN WEDDING,JEREMY WALKEN
4967,16,AFRICAN WEEKEND,MARISA MCQUEEN
4968,15,AFRICAN WEREWOLF,DORIS HOPE
4969,2,AFRICAN WEST,HUGH REYNOLDS
4970,3,AFRICAN WESTWARD,INGRID AFFLECK
4971,14,AFRICAN WHALE,MARLENE MOORE
4972,14,AFRICAN WHISPERER,CANDICE MINELLI
4973,10,AFRICAN WIFE,RICHARD HAWKE
4974,1,AFRICAN WILD,RIVER DIAZ
4975,13,AFRICAN WILLOW,ROBIN GOLDBERG
4976,15,AFRICAN WIND,MENA WOOD
4977,1,AFRICAN WINDOW,ADRIEN BRANAGH
4978,9,AFRICAN WISDOM,SISSY CARREY
4979,7,AFRICAN WITCHES,GREG WILLIS
4980,1,AFRICAN WIZARD,WARREN CHASE
4981,15,AFRICAN WOLVES,BOB DIETRICH
4982,16,AFRICAN WOMEN,JOHN TOMEI
4983,8,AFRICAN WON,DENZEL MALDEN
4984,7,AFRICAN WONDERFUL,CARRIE FINNEY
4985,6,AFRICAN WONDERLAND,MARY LUGOSI
4986,7,AFRICAN WONKA,FAY GOODING
4987,15,AFRICAN WORDS,ALEC WAYNE
4988,8,AFRICAN WORKER,MEL GARCIA
4989,14,AFRICAN WORKING,TIM CHAPLIN
4990,8,AFRICAN WORLD,ANNE DUKAKIS
4991,3,AFRICAN WORST,SPENCER BEATTY
4992,10,AFRICAN WRATH,RIVER JOLIE
4993,12,AFRICAN WRONG,BRAD GARLAND
4994,16,AFRICAN WYOMING,WHOOPI TOMEI
4995,7,AFRICAN YENTL,DAN FOSTER
4996,16,AFRICAN YOUNG,SCARLETT MIRANDA
4997,13,AFRICAN YOUTH,WARREN NOLTE
4998,6,AFRICAN ZHIVAGO,DREW WRAY
4999,4,AFRICAN ZOOLANDER,CHRISTOPHER GARLAND
5000,2,AFRICAN ZORRO,HELEN NOLTE
5001,2,AGENT ACADEMY,JULIA BRANAGH
5002,8,AGENT ACE,FRANK POSEY
5003,5,AGENT ADAPTATION,LAUREN MOORE
5004,13,AGENT AFFAIR,GLENN FAWCETT
5005,16,AGENT AFRICAN,FRED MARTIN
5006,4,AGENT AGENT,KENNETH WOOD
5007,6,AGENT AIRPLANE,FARRAH HARRIS
5008,5,AGENT AIRPORT,FARRAH BIRCH
5009,13,AGENT ALABAMA,MATT GARLAND
5010,12,AGENT ALADDIN,PAUL EASTWOOD
5011,8,AGENT ALAMO,MARLENE TORN
5012,10,AGENT ALASKA,ALBERT ANISTON
5013,8,AGENT ALI,SYLVESTER WASHINGTON
5014,2,AGENT ALICE,SCARLETT LEWIS
5015,16,AGENT ALIEN,JOHNNY HOFFMAN
5016,7,AGENT ALLEY,ANNE WINSLET
5017,11,AGENT ALONE,MORGAN LEWIS
5018,9,AGENT ALTER,GOLDIE TOMEI
5019,16,AGENT AMADEUS,MEG PRESLEY
5020,1,AGENT AMELIE,RIP HUSTON
5021,11,AGENT AMERICAN,EWAN MALDEN
5022,7,AGENT AMISTAD,SALMA DOUGLAS
5023,9,AGENT ANACONDA,CLINT HUNT
5024,16,AGENT ANALYZE,LAUREN SWANK
5025,1,AGENT ANGELS,LEONARDO O'DONNELL
5026,3,AGENT ANNIE,HUME SUVARI
5027,12,AGENT ANONYMOUS,GENE WITHERSPOON
5028,14,AGENT ANTHEM,NICK MOORE
5029,15,AGENT ANTITRUST,JUDI KAHN
5030,10,AGENT ANYTHING,SEAN DAMON
5031,16,AGENT APACHE,SYLVESTER DAMON
5032,7,AGENT APOCALYPSE,JIM GARCIA
5033,1,AGENT APOLLO,EDWARD SINATRA
5034,7,AGENT ARABIA,FRANCES POITIER
5035,2,AGENT ARACHNOPHOBIA,MATTHEW RYAN
5036,1,AGENT ARGONAUTS,TOM WINFREY
5037,7,AGENT ARIZONA,TOM RYDER
5038,8,AGENT ARK,MICHELLE KILMER
5039,9,AGENT ARMAGEDDON,GEOFFREY NEWMAN
5040,5,AGENT ARMY,GINA MOORE
5041,11,AGENT ARSENIC,EMILY MINELLI
5042,3,AGENT ARTIST,JAMES BACALL
5043,1,AGENT ATLANTIS,JUDI HAWN
5044,5,AGENT ATTACKS,JESSICA MOSTEL
5045,2,AGENT ATTRACTION,MERYL PHOENIX
5046,12,AGENT AUTUMN,VIVIEN FOSTER
5047,11,AGENT BABY,LANA CAGE
5048,1,AGENT BACKLASH,SYLVESTER DERN
5049,6,AGENT BADMAN,NICOLAS DEGENERES
5050,14,AGENT BAKED,UMA WEST
5051,14,AGENT BALLOON,WARREN CAINE
5052,6,AGENT BALLROOM,ANGELA RYAN
5053,7,AGENT BANG,KEVIN VOIGHT
5054,7,AGENT BANGER,OLYMPIA SINATRA
5055,6,AGENT BARBARELLA,KARL HORNE
5056,15,AGENT BAREFOOT,ANTHONY SOBIESKI
5057,13,AGENT BASIC,ADAM WAYNE
5058,3,AGENT BEACH,RAY DERN
5059,4,AGENT BEAR,BEN AKROYD
5060,9,AGENT BEAST,CHRIS KELLY
5061,16,AGENT BEAUTY,WILLIAM PRESLEY
5062,5,AGENT BED,KATE HOPE
5063,3,AGENT BEDAZZLED,MARISA HECHE
5064,4,AGENT BEETHOVEN,EDWARD FIELD
5065,16,AGENT BEHAVIOR,TOM RYAN
5066,5,AGENT BENEATH,JULIETTE SUVARI
5067,15,AGENT BERETS,LIZA CROWE
5068,13,AGENT BETRAYED,GRACE MARX
5069,12,AGENT BEVERLY,PARKER PRESLEY
5070,6,AGENT BIKINI,RIVER BAILEY
5071,2,AGENT BILKO,KATE JACKMAN
5072,13,AGENT BILL,MAE MOSTEL
5073,5,AGENT BINGO,MILLA TOMEI
5074,2,AGENT BIRCH,AL BALL
5075,15,AGENT BIRD,BOB FREEMAN
5076,7,AGENT BIRDCAGE,PARKER PACINO
5077,6,AGENT BIRDS,DENNIS BENING
5078,2,AGENT BLACKOUT,CUBA POITIER
5079,2,AGENT BLADE,LAURA HUNT
5080,3,AGENT BLANKET,SUSAN DAVIS
5081,9,AGENT BLINDNESS,ELVIS FAWCETT
5082,14,AGENT BLOOD,LIV MARTIN
5083,6,AGENT BLUES,RICHARD PESCI
5084,2,AGENT BOILED,MATT MARX
5085,4,AGENT BONNIE,DENNIS SPACEK
5086,11,AGENT BOOGIE,JAYNE LUGOSI
5087,9,AGENT BOONDOCK,EWAN PACINO
5088,3,AGENT BORN,LISA BLOOM
5089,3,AGENT BORROWERS,OLYMPIA NORTON
5090,14,AGENT BOULEVARD,FAY KUDROW
5091,4,AGENT BOUND,VIVIEN GARCIA
5092,6,AGENT BOWFINGER,JULIETTE SILVERSTONE
5093,8,AGENT BRANNIGAN,HALLE BRANAGH
5094,4,AGENT BRAVEHEART,MEG DREYFUSS
5095,8,AGENT BREAKFAST,KIM WOOD
5096,2,AGENT BREAKING,LENA DEPP
5097,14,AGENT BRIDE,MIRA DAVIS
5098,11,AGENT BRIGHT,OLYMPIA DUKAKIS
5099,1,AGENT BRINGING,CARRIE MCQUEEN
5100,12,AGENT BROOKLYN,ELIZABETH BERRY
5101,9,AGENT BROTHERHOOD,KIM TRACY
5102,1,AGENT BUBBLE,MATTHEW SMITH
5103,7,AGENT BUCKET,PEARL TURNER
5104,16,AGENT BUGSY,RENEE WRAY
5105,6,AGENT BULL,JUDY HESTON
5106,15,AGENT BULWORTH,DORIS DEAN
5107,16,AGENT BUNCH,ADAM GABLE
5108,2,AGENT BUTCH,CARY HORNE
5109,1,AGENT BUTTERFLY,BEN LEIGH
5110,5,AGENT CABIN,DREW BARRYMORE
5111,2,AGENT CADDYSHACK,CLARK MALDEN
5112,9,AGENT CALENDAR,SANDRA ALLEN
5113,12,AGENT CALIFORNIA,INGRID PENN
5114,16,AGENT CAMELOT,LAUREN MCDORMAND
5115,14,AGENT CAMPUS,FRED PINKETT
5116,1,AGENT CANDIDATE,KIM MCQUEEN
5117,12,AGENT CANDLES,MARILYN JACKMAN
5118,9,AGENT CANYON,WINONA PRESLEY
5119,16,AGENT CAPER,DAN MARTIN
5120,13,AGENT CARIBBEAN,HILARY JOVOVICH
5121,2,AGENT CAROL,KIRK MARX
5122,5,AGENT CARRIE,ALICIA KELLY
5123,3,AGENT CASABLANCA,RENEE MONROE
5124,12,AGENT CASPER,ANGELA LOREN
5125,10,AGENT CASSIDY,DARYL WATSON
5126,15,AGENT CASUALTIES,HUGH BRODY
5127,1,AGENT CAT,NEVE BACALL
5128,2,AGENT CATCH,JON BRODY
5129,6,AGENT CAUSE,MERYL ASTAIRE
5130,1,AGENT CELEBRITY,ORLANDO KILMER
5131,1,AGENT CENTER,TIM HAYEK
5132,11,AGENT CHAINSAW,MIRA THURMAN
5133,4,AGENT CHAMBER,PEARL AFFLECK
5134,14,AGENT CHAMPION,BETTE DAFOE
5135,6,AGENT CHANCE,LAURA MCGREGOR
5136,15,AGENT CHAPLIN,JULIA WEAVER
5137,9,AGENT CHARADE,FAY BASINGER
5138,15,AGENT CHARIOTS,DENNIS NICHOLSON
5139,13,AGENT CHASING,FRED DENCH
5140,15,AGENT CHEAPER,JON BRIDGES
5141,10,AGENT CHICAGO,GRACE CARREY
5142,8,AGENT CHICKEN,RALPH KILMER
5143,16,AGENT CHILL,SPENCER PENN
5144,5,AGENT CHINATOWN,KIM CRAWFORD
5145,8,AGENT CHISUM,JAYNE TYLER
5146,6,AGENT CHITTY,RITA WAYNE
5147,7,AGENT CHOCOLAT,GRETA JOHANSSON
5148,7,AGENT CHOCOLATE,SALMA DEGENERES
5149,11,AGENT CHRISTMAS,JENNIFER PALTROW
5150,9,AGENT CIDER,HILARY PRESLEY
5151,11,AGENT CINCINATTI,MIRA BEATTY
5152,5,AGENT CIRCUS,DUSTIN CHASE
5153,13,AGENT CITIZEN,NICK RYAN
5154,15,AGENT CLASH,SCARLETT RYAN
5155,14,AGENT CLEOPATRA,THORA KILMER
5156,1,AGENT CLERKS,MICHAEL COSTNER
5157,8,AGENT CLOCKWORK,LEELEE WASHINGTON
5158,4,AGENT CLONES,NICOLE GARBO
5159,2,AGENT CLOSER,MATTHEW WALKEN
5160,3,AGENT CLUB,DENZEL CHAPLIN
5161,12,AGENT CLUE,SOPHIA HARRIS
5162,14,AGENT CLUELESS,JODIE MARX
5163,7,AGENT CLYDE,HUMPHREY KEITEL
5164,1,AGENT COAST,GREG LUGOSI
5165,7,AGENT COLDBLOODED,REESE PESCI
5166,6,AGENT COLOR,LEONARDO KEITEL
5167,13,AGENT COMA,GREG RYAN
5168,6,AGENT COMANCHEROS,CLINT MINELLI
5169,3,AGENT COMFORTS,ED SMITH
5170,2,AGENT COMMAND,KARL TYLER
5171,2,AGENT COMMANDMENTS,RUSSELL STALLONE
5172,8,AGENT CONEHEADS,LAURENCE TAUTOU
5173,8,AGENT CONFESSIONS,JOAN HOFFMAN
5174,5,AGENT CONFIDENTIAL,BETTE EASTWOOD
5175,6,AGENT CONFUSED,JULIETTE TORN
5176,4,AGENT CONGENIALITY,SHIRLEY WAHLBERG
5177,14,AGENT CONNECTICUT,ROBERT BLANCHETT
5178,5,AGENT CONNECTION,HUME FONDA
5179,1,AGENT CONQUERER,SCARLETT DERN
5180,12,AGENT CONSPIRACY,KATHARINE CAINE
5181,5,AGENT CONTACT,EWAN DAY
5182,2,AGENT CONTROL,ZERO CAGE
5183,15,AGENT CONVERSATION,DENNIS STALLONE
5184,15,AGENT CORE,JANE MALDEN
5185,7,AGENT COWBOY,HALLE GUINESS
5186,5,AGENT CRAFT,LEELEE TURNER
5187,8,AGENT CRANES,ADRIEN CRUISE
5188,6,AGENT CRAZY,JADA BASINGER
5189,13,AGENT CREATURES,LEONARDO DENIRO
5190,7,AGENT CREEPERS,MEL HACKMAN
5191,3,AGENT CROOKED,DIANE MCGREGOR
5192,11,AGENT CROSSING,JOHN NORTON
5193,4,AGENT CROSSROADS,MENA KIDMAN
5194,11,AGENT CROW,FRED TANDY
5195,9,AGENT CROWDS,MICHELLE HURT
5196,9,AGENT CRUELTY,MATT HEPBURN
5197,2,AGENT CRUSADE,KIM SMITH
5198,4,AGENT CRYSTAL,ELVIS NOLTE
5199,16,AGENT CUPBOARD,DREW WRAY
5200,9,AGENT CURTAIN,ORLANDO SINATRA
5201,5,AGENT CYCLONE,JESSICA MATTHAU
5202,14,AGENT DADDY,JODIE HUDSON
5203,2,AGENT DAISY,LIV DEAN
5204,12,AGENT DALMATIONS,VAL BASINGER
5205,5,AGENT DANCES,ALEC SPACEK
5206,1,AGENT DANCING,MICHELLE GIBSON
5207,3,AGENT DANGEROUS,KIRK CHAPLIN
5208,10,AGENT DARES,RIVER MINELLI
5209,3,AGENT DARKNESS,WILLIAM PRESLEY
5210,5,AGENT DARKO,CAMERON ZELLWEGER
5211,7,AGENT DARLING,LANA BERRY
5212,4,AGENT DARN,ANGELINA ROBBINS
5213,7,AGENT DATE,DIANE ALLEN
5214,3,AGENT DAUGHTER,ZERO GIBSON
5215,7,AGENT DAWN,NATALIE RUSSELL
5216,12,AGENT DAY,ROBERT KUDROW
5217,3,AGENT DAZED,DARYL THURMAN
5218,13,AGENT DECEIVER,MAE BARRYMORE
5219,5,AGENT DEEP,DORIS GOLDBERG
5220,1,AGENT DEER,JOHNNY TOMEI
5221,8,AGENT DELIVERANCE,CHRIS BRANAGH
5222,12,AGENT DESERT,MORGAN LEIGH
5223,9,AGENT DESIRE,JAYNE MATTHAU
5224,1,AGENT DESPERATE,ANTHONY WAHLBERG
5225,16,AGENT DESTINATION,JENNIFER CRUISE
5226,2,AGENT DESTINY,WARREN HACKMAN
5227,2,AGENT DETAILS,SYLVESTER HECHE
5228,3,AGENT DETECTIVE,GOLDIE TURNER
5229,6,AGENT DEVIL,SOPHIA CAMPBELL
5230,16,AGENT DIARY,FAY GRANT
5231,5,AGENT DINOSAUR,LIAM WASHINGTON
5232,10,AGENT DIRTY,NEVE DENIRO
5233,4,AGENT DISCIPLE,WOODY DEAN
5234,9,AGENT DISTURBING,DREW COOPER
5235,9,AGENT DIVIDE,ALEC IRONS
5236,1,AGENT DIVINE,RIP CAINE
5237,15,AGENT DIVORCE,DREW WAHLBERG
5238,12,AGENT DOCTOR,JUDE MCGREGOR
5239,14,AGENT DOGMA,JULIA OLIVIER
5240,12,AGENT DOLLS,KEVIN MINELLI
5241,10,AGENT DONNIE,LANA HUDSON
5242,7,AGENT DOOM,RUSSELL BACALL
5243,15,AGENT DOORS,SIGOURNEY HEPBURN
5244,13,AGENT DORADO,PARKER AKROYD
5245,6,AGENT DOUBLE,KARL RUSH
5246,6,AGENT DOUBTFIRE,JENNIFER CAMPBELL
5247,14,AGENT DOWNHILL,LANA ZELLWEGER
5248,16,AGENT DOZEN,MENA LOREN
5249,15,AGENT DRACULA,SANDRA RYAN
5250,10,AGENT DRAGON,MORGAN HOPKINS
5251,2,AGENT DRAGONFLY,HILARY PECK
5252,2,AGENT DREAM,WHOOPI IRONS
5253,15,AGENT DRIFTER,DANIEL CHASE
5254,8,AGENT DRIVER,ADAM WAYNE
5255,5,AGENT DRIVING,KATHARINE DAY-LEWIS
5256,4,AGENT DROP,LIV HEPBURN
5257,10,AGENT DRUMLINE,NICOLAS BERGEN
5258,4,AGENT DRUMS,BOB MIRANDA
5259,10,AGENT DUCK,ANJELICA PESCI
5260,12,AGENT DUDE,SPENCER FONDA
5261,3,AGENT DUFFEL,MEG LUGOSI
5262,1,AGENT DUMBO,MIRA SORVINO
5263,12,AGENT DURHAM,BOB MANSFIELD
5264,15,AGENT DWARFS,ANTHONY LUGOSI
5265,11,AGENT DYING,JEREMY THERON
5266,13,AGENT DYNAMITE,HARVEY DIAZ
5267,2,AGENT EAGLES,JANE BALL
5268,5,AGENT EARLY,JANE JOVOVICH
5269,12,AGENT EARRING,ADRIEN CRUISE
5270,15,AGENT EARTH,BEN ROBBINS
5271,3,AGENT EASY,JESSICA BOLGER
5272,3,AGENT EDGE,KARL NOLTE
5273,7,AGENT EFFECT,RUBY RYDER
5274,5,AGENT EGG,GOLDIE THURMAN
5275,8,AGENT EGYPT,ED LOLLOBRIGIDA
5276,13,AGENT ELEMENT,MARLON BOLGER
5277,12,AGENT ELEPHANT,STEVE RUSSELL
5278,10,AGENT ELF,DIANE RUSH
5279,10,AGENT ELIZABETH,FARRAH VOIGHT
5280,7,AGENT EMPIRE,KARL OLIVIER
5281,3,AGENT ENCINO,LAUREN BALL
5282,2,AGENT ENCOUNTERS,ADRIEN AFFLECK
5283,7,AGENT ENDING,CHEVY TANDY
5284,1,AGENT ENEMY,MIRA TOMEI
5285,5,AGENT ENGLISH,LIZA DAMON
5286,5,AGENT ENOUGH,THORA ASTAIRE
5287,2,AGENT ENTRAPMENT,DENNIS WEAVER
5288,8,AGENT ESCAPE,GOLDIE FREEMAN
5289,7,AGENT EVE,KARL ANISTON
5290,1,AGENT EVERYONE,KEVIN MANSFIELD
5291,10,AGENT EVOLUTION,IAN NEWMAN
5292,12,AGENT EXCITEMENT,DREW MARX
